label,path,prediction
drums,moisesdb/moisesdb_v0.1/8ce11544-9a6f-4f1e-ac2f-fc10343f15c8/drums/3e04046e-226c-4c96-bd2a-3e08f39059fc.wav,drum
drums,moisesdb/moisesdb_v0.1/8ce11544-9a6f-4f1e-ac2f-fc10343f15c8/drums/0fc8ceac-8d67-4352-8bb8-948b1933cb24.wav,drum
vocals,moisesdb/moisesdb_v0.1/8ce11544-9a6f-4f1e-ac2f-fc10343f15c8/vocals/7d2ffec2-aec8-4949-a979-e72bf32095d6.wav,speech
vocals,moisesdb/moisesdb_v0.1/8ce11544-9a6f-4f1e-ac2f-fc10343f15c8/vocals/15ef084e-fc78-477e-b2a1-c9fba2c3038b.wav,speech
other_keys,moisesdb/moisesdb_v0.1/8ce11544-9a6f-4f1e-ac2f-fc10343f15c8/other_keys/33f965d4-3eb5-4d52-95a0-562590d68b97.wav,organ
wind,moisesdb/moisesdb_v0.1/8ce11544-9a6f-4f1e-ac2f-fc10343f15c8/wind/2570e2df-eb4c-49ea-8bce-3acc74f9b63a.wav,cello
guitar,moisesdb/moisesdb_v0.1/8ce11544-9a6f-4f1e-ac2f-fc10343f15c8/guitar/d02a9b72-0a0b-4bd3-ad40-4037ceea35cd.wav,speech
bass,moisesdb/moisesdb_v0.1/8ce11544-9a6f-4f1e-ac2f-fc10343f15c8/bass/9f04ecf5-7e4c-4211-a3b5-e274f3b7e467.wav,bass guitar
bass,moisesdb/moisesdb_v0.1/8ce11544-9a6f-4f1e-ac2f-fc10343f15c8/bass/2b094fc4-f5cc-4f65-aad8-8b60cdc5808a.wav,synthesizer
percussion,moisesdb/moisesdb_v0.1/8ce11544-9a6f-4f1e-ac2f-fc10343f15c8/percussion/ece53777-ddea-4980-8af0-6bbb832808ab.wav,gong
piano,moisesdb/moisesdb_v0.1/a199697c-3cdc-47c7-a9c7-c1b07dd6c9dd/piano/e4ef2dcf-45d9-4f35-b248-ff143c1b962a.wav,speech
bowed_strings,moisesdb/moisesdb_v0.1/a199697c-3cdc-47c7-a9c7-c1b07dd6c9dd/bowed_strings/6897baaa-b548-4ee3-9035-43b3ba7c3b52.wav,speech
drums,moisesdb/moisesdb_v0.1/a199697c-3cdc-47c7-a9c7-c1b07dd6c9dd/drums/07048947-83ef-4885-afcb-7a6f1f0abc3b.wav,speech
drums,moisesdb/moisesdb_v0.1/a199697c-3cdc-47c7-a9c7-c1b07dd6c9dd/drums/cfb5079c-481c-4ccd-8004-cde142809656.wav,speech
drums,moisesdb/moisesdb_v0.1/a199697c-3cdc-47c7-a9c7-c1b07dd6c9dd/drums/47c2bcb2-3f45-49c9-aeec-c0a8975f5ae0.wav,speech
drums,moisesdb/moisesdb_v0.1/a199697c-3cdc-47c7-a9c7-c1b07dd6c9dd/drums/d32b0d65-2b78-4491-a96c-cc1eae8965ce.wav,speech
drums,moisesdb/moisesdb_v0.1/a199697c-3cdc-47c7-a9c7-c1b07dd6c9dd/drums/2e61c6fa-1d11-4f29-b19c-65e7a3e34a7a.wav,speech
vocals,moisesdb/moisesdb_v0.1/a199697c-3cdc-47c7-a9c7-c1b07dd6c9dd/vocals/8c6aede4-fa86-4b7b-b670-caea96238bba.wav,speech
vocals,moisesdb/moisesdb_v0.1/a199697c-3cdc-47c7-a9c7-c1b07dd6c9dd/vocals/082097eb-c142-419d-a3a6-f502c3872c1d.wav,speech
guitar,moisesdb/moisesdb_v0.1/a199697c-3cdc-47c7-a9c7-c1b07dd6c9dd/guitar/1ae686be-b783-4150-a0a3-b0cb7b0ed9a9.wav,speech
guitar,moisesdb/moisesdb_v0.1/a199697c-3cdc-47c7-a9c7-c1b07dd6c9dd/guitar/aebf409b-bdca-4af9-92e1-468cfb0eab35.wav,guitar
bass,moisesdb/moisesdb_v0.1/a199697c-3cdc-47c7-a9c7-c1b07dd6c9dd/bass/6de76146-f1b0-4f8e-bc85-7597c2532a24.wav,speech
drums,moisesdb/moisesdb_v0.1/dda2c057-6d73-43fa-a130-d7d6562c09ca/drums/31b69cd1-1b53-4f72-89a3-9815a7f3181a.wav,drum machine
drums,moisesdb/moisesdb_v0.1/dda2c057-6d73-43fa-a130-d7d6562c09ca/drums/9c03aa9c-fbe5-4e76-a213-b878d4f5e803.wav,hi-hat
drums,moisesdb/moisesdb_v0.1/dda2c057-6d73-43fa-a130-d7d6562c09ca/drums/2b7f685b-42ef-434d-9bf1-620259451125.wav,drum
vocals,moisesdb/moisesdb_v0.1/dda2c057-6d73-43fa-a130-d7d6562c09ca/vocals/1d722cb1-451e-4f1a-8a27-22c6206356d2.wav,speech
guitar,moisesdb/moisesdb_v0.1/dda2c057-6d73-43fa-a130-d7d6562c09ca/guitar/af72ecda-2978-4d4d-89dc-a8ce8b2a9ac3.wav,speech
bass,moisesdb/moisesdb_v0.1/dda2c057-6d73-43fa-a130-d7d6562c09ca/bass/aef88f56-6092-43bb-9cd4-1c309a22d34d.wav,bass guitar
drums,moisesdb/moisesdb_v0.1/f40ffd10-4e8b-41e6-bd8a-971929ca9138/drums/5957cec2-ca27-4382-9b82-02f80b4104f6.wav,drum machine
drums,moisesdb/moisesdb_v0.1/f40ffd10-4e8b-41e6-bd8a-971929ca9138/drums/0d7a78f4-38e9-4bcf-b3e0-3e2f9bb81afb.wav,cymbal
drums,moisesdb/moisesdb_v0.1/f40ffd10-4e8b-41e6-bd8a-971929ca9138/drums/735f4711-016e-4cec-bb02-6aefbdd8b766.wav,drum
vocals,moisesdb/moisesdb_v0.1/f40ffd10-4e8b-41e6-bd8a-971929ca9138/vocals/b2742bff-8e91-45fe-b96e-ffc88e851768.wav,speech
guitar,moisesdb/moisesdb_v0.1/f40ffd10-4e8b-41e6-bd8a-971929ca9138/guitar/dec9264a-e7ac-494c-83a5-f56bd56a0276.wav,speech
bass,moisesdb/moisesdb_v0.1/f40ffd10-4e8b-41e6-bd8a-971929ca9138/bass/236b6738-dc10-4835-ba58-57dd6c69e068.wav,guitar
drums,moisesdb/moisesdb_v0.1/c6d73235-1dd5-4085-a3b3-50a3466c6168/drums/78a1d789-0bbd-4658-9422-f90b5e411299.wav,cymbal
drums,moisesdb/moisesdb_v0.1/c6d73235-1dd5-4085-a3b3-50a3466c6168/drums/6ae48790-0e5e-4a38-9d8b-b375b9ee04ea.wav,drum
drums,moisesdb/moisesdb_v0.1/c6d73235-1dd5-4085-a3b3-50a3466c6168/drums/fbf044e8-262b-49e4-8b48-b40ade9cd7d0.wav,drum
vocals,moisesdb/moisesdb_v0.1/c6d73235-1dd5-4085-a3b3-50a3466c6168/vocals/3d547647-3cec-4e1b-adf6-d64561fec1b2.wav,speech
wind,moisesdb/moisesdb_v0.1/c6d73235-1dd5-4085-a3b3-50a3466c6168/wind/7e0b254d-d655-4c02-af67-d6543c007662.wav,saxophone
guitar,moisesdb/moisesdb_v0.1/c6d73235-1dd5-4085-a3b3-50a3466c6168/guitar/4c782a02-c70b-4d34-902d-b2aca57b48a7.wav,guitar
bass,moisesdb/moisesdb_v0.1/c6d73235-1dd5-4085-a3b3-50a3466c6168/bass/a51b0eec-edf0-4c8a-b6db-44de428da94b.wav,bass guitar
piano,moisesdb/moisesdb_v0.1/6ce087b4-e571-4472-9be2-04b5340311c6/piano/84f30f84-22b2-4ab5-8ddb-040959111c68.wav,keyboard (musical)
bowed_strings,moisesdb/moisesdb_v0.1/6ce087b4-e571-4472-9be2-04b5340311c6/bowed_strings/06b77a9d-caa5-431a-97c2-6f24b06b24cf.wav,speech
drums,moisesdb/moisesdb_v0.1/6ce087b4-e571-4472-9be2-04b5340311c6/drums/df9a992b-036a-4c71-81b5-767e2cda63ac.wav,speech
drums,moisesdb/moisesdb_v0.1/6ce087b4-e571-4472-9be2-04b5340311c6/drums/60bedd02-faf8-469b-b5da-efbcba777dc4.wav,speech
drums,moisesdb/moisesdb_v0.1/6ce087b4-e571-4472-9be2-04b5340311c6/drums/5352e8b2-9e73-4d55-b0f4-ce693b97ac45.wav,speech
drums,moisesdb/moisesdb_v0.1/6ce087b4-e571-4472-9be2-04b5340311c6/drums/d09e753a-24a5-48fc-8d1d-ae71b4f8123a.wav,speech
drums,moisesdb/moisesdb_v0.1/6ce087b4-e571-4472-9be2-04b5340311c6/drums/c084374a-2904-4178-8f47-b7ccd79ae3cc.wav,speech
vocals,moisesdb/moisesdb_v0.1/6ce087b4-e571-4472-9be2-04b5340311c6/vocals/8c59303c-9040-4245-9517-06f728cbff9b.wav,speech
vocals,moisesdb/moisesdb_v0.1/6ce087b4-e571-4472-9be2-04b5340311c6/vocals/f0663565-7c33-4a98-9886-23e249db3d1b.wav,speech
other_keys,moisesdb/moisesdb_v0.1/6ce087b4-e571-4472-9be2-04b5340311c6/other_keys/b351db09-d995-4186-bfdf-b379d1e42ec9.wav,speech
guitar,moisesdb/moisesdb_v0.1/6ce087b4-e571-4472-9be2-04b5340311c6/guitar/7f09191b-b906-4414-ab64-f373a83bddfa.wav,acoustic guitar
guitar,moisesdb/moisesdb_v0.1/6ce087b4-e571-4472-9be2-04b5340311c6/guitar/d2102881-9f4b-4894-9ae6-cebaf85fd006.wav,speech
guitar,moisesdb/moisesdb_v0.1/6ce087b4-e571-4472-9be2-04b5340311c6/guitar/f869ae5e-54a9-4205-97c0-d764f3122381.wav,speech
bass,moisesdb/moisesdb_v0.1/6ce087b4-e571-4472-9be2-04b5340311c6/bass/e82bd752-45db-425c-9d4e-a9c71dac4690.wav,speech
drums,moisesdb/moisesdb_v0.1/9eb8bc50-cffb-4c19-be0e-d27423e3e102/drums/5480e10c-f30b-4e3a-afcb-02d0e58f3dbc.wav,drum
drums,moisesdb/moisesdb_v0.1/9eb8bc50-cffb-4c19-be0e-d27423e3e102/drums/6ab85ea4-8357-4772-b639-265ce127bba0.wav,drum
drums,moisesdb/moisesdb_v0.1/9eb8bc50-cffb-4c19-be0e-d27423e3e102/drums/c08cf11a-d054-49bf-912f-2271e41d6839.wav,cymbal
vocals,moisesdb/moisesdb_v0.1/9eb8bc50-cffb-4c19-be0e-d27423e3e102/vocals/a312f6c6-be83-4b27-b586-62c490f0f6b8.wav,speech
vocals,moisesdb/moisesdb_v0.1/9eb8bc50-cffb-4c19-be0e-d27423e3e102/vocals/095aa58c-8d00-43aa-95e5-f5aa116f84a8.wav,speech
guitar,moisesdb/moisesdb_v0.1/9eb8bc50-cffb-4c19-be0e-d27423e3e102/guitar/dc5cd40f-f18c-4064-8835-f9b4265c4a6b.wav,guitar
guitar,moisesdb/moisesdb_v0.1/9eb8bc50-cffb-4c19-be0e-d27423e3e102/guitar/a8f9575f-63a7-4e00-afdc-597d50710d81.wav,plucked string instrument
guitar,moisesdb/moisesdb_v0.1/9eb8bc50-cffb-4c19-be0e-d27423e3e102/guitar/020955d8-89fc-4614-85cc-f7321202e88e.wav,guitar
guitar,moisesdb/moisesdb_v0.1/9eb8bc50-cffb-4c19-be0e-d27423e3e102/guitar/0ad71954-800e-4f30-a361-1b62219510aa.wav,harpsichord
bass,moisesdb/moisesdb_v0.1/9eb8bc50-cffb-4c19-be0e-d27423e3e102/bass/e7f3382e-c24a-40d9-84ff-ecb504ebecbc.wav,bass guitar
piano,moisesdb/moisesdb_v0.1/25516a0f-3197-47e4-8fbf-de9500fc68d2/piano/df016d2b-eb58-410e-9cab-8c4cb2082833.wav,electric piano
bowed_strings,moisesdb/moisesdb_v0.1/25516a0f-3197-47e4-8fbf-de9500fc68d2/bowed_strings/bb243c59-e979-4dcd-a7e0-7296aa093f18.wav,speech
drums,moisesdb/moisesdb_v0.1/25516a0f-3197-47e4-8fbf-de9500fc68d2/drums/e52cd73a-f83a-4dec-9c75-e75801b32576.wav,speech
drums,moisesdb/moisesdb_v0.1/25516a0f-3197-47e4-8fbf-de9500fc68d2/drums/68a136fb-57d9-45bf-bfcf-c785b9ee2584.wav,speech
drums,moisesdb/moisesdb_v0.1/25516a0f-3197-47e4-8fbf-de9500fc68d2/drums/a2a60a73-2d4b-4872-8114-dc71a11f512c.wav,speech
drums,moisesdb/moisesdb_v0.1/25516a0f-3197-47e4-8fbf-de9500fc68d2/drums/2b2da86e-3429-458b-9298-ff9c643a059a.wav,speech
drums,moisesdb/moisesdb_v0.1/25516a0f-3197-47e4-8fbf-de9500fc68d2/drums/cb4b2f12-650f-4800-81c8-6c299dcec849.wav,speech
vocals,moisesdb/moisesdb_v0.1/25516a0f-3197-47e4-8fbf-de9500fc68d2/vocals/77bd52f0-aad3-45bc-b10b-c0a7d8e6b22a.wav,speech
vocals,moisesdb/moisesdb_v0.1/25516a0f-3197-47e4-8fbf-de9500fc68d2/vocals/6c4de51a-2f24-428b-a938-681ff4110215.wav,speech
guitar,moisesdb/moisesdb_v0.1/25516a0f-3197-47e4-8fbf-de9500fc68d2/guitar/79a4af19-c6e3-4cb4-a41c-adb06fa66287.wav,speech
bass,moisesdb/moisesdb_v0.1/25516a0f-3197-47e4-8fbf-de9500fc68d2/bass/ae568b98-4bd4-47cb-902e-f89e2e5ba38e.wav,speech
bass,moisesdb/moisesdb_v0.1/25516a0f-3197-47e4-8fbf-de9500fc68d2/bass/1e7152ec-a576-42ce-bd81-c3457fb3c315.wav,speech
drums,moisesdb/moisesdb_v0.1/88b545e5-4d06-4d55-a306-1bd3a2915ee5/drums/3f3c84a5-e98f-4b66-aac5-59f984206078.wav,drum kit
drums,moisesdb/moisesdb_v0.1/88b545e5-4d06-4d55-a306-1bd3a2915ee5/drums/d6fcf50e-39d6-47f1-9438-d8b2fba4dbe1.wav,drum machine
drums,moisesdb/moisesdb_v0.1/88b545e5-4d06-4d55-a306-1bd3a2915ee5/drums/a309a621-616f-42fa-a99c-a64ea67e2ff5.wav,drum kit
vocals,moisesdb/moisesdb_v0.1/88b545e5-4d06-4d55-a306-1bd3a2915ee5/vocals/c5e50c76-f576-438a-abcf-b33e5fb30981.wav,speech
guitar,moisesdb/moisesdb_v0.1/88b545e5-4d06-4d55-a306-1bd3a2915ee5/guitar/135f070c-3ef3-48de-ad2e-e2c916af545f.wav,guitar
guitar,moisesdb/moisesdb_v0.1/88b545e5-4d06-4d55-a306-1bd3a2915ee5/guitar/52f90bb3-5e6d-43c8-a4ea-7d24dce31b24.wav,speech
bass,moisesdb/moisesdb_v0.1/88b545e5-4d06-4d55-a306-1bd3a2915ee5/bass/d151b65f-927e-4421-b266-8c8f8c88ed2d.wav,didgeridoo
drums,moisesdb/moisesdb_v0.1/b8d6f3eb-f2d6-4342-af90-6d09f5257b6b/drums/8e989d68-56e0-425f-900f-75176ddb33b4.wav,speech
drums,moisesdb/moisesdb_v0.1/b8d6f3eb-f2d6-4342-af90-6d09f5257b6b/drums/e0b38cd3-e8a4-4ae0-8dea-1f11fbb24113.wav,drum machine
drums,moisesdb/moisesdb_v0.1/b8d6f3eb-f2d6-4342-af90-6d09f5257b6b/drums/c9ed7e8c-b4bd-4db8-a22c-d50ad4b8ff3b.wav,hi-hat
drums,moisesdb/moisesdb_v0.1/b8d6f3eb-f2d6-4342-af90-6d09f5257b6b/drums/c2d22fa1-26f1-4a4c-848b-339a84dd548e.wav,cymbal
vocals,moisesdb/moisesdb_v0.1/b8d6f3eb-f2d6-4342-af90-6d09f5257b6b/vocals/24e443b6-ed8d-46f7-a736-fd642650d84e.wav,speech
guitar,moisesdb/moisesdb_v0.1/b8d6f3eb-f2d6-4342-af90-6d09f5257b6b/guitar/928f762a-a7ca-44b8-918b-715eb7504a41.wav,guitar
bass,moisesdb/moisesdb_v0.1/b8d6f3eb-f2d6-4342-af90-6d09f5257b6b/bass/32df91d8-881a-47eb-8255-d198f6cba5fb.wav,guitar
piano,moisesdb/moisesdb_v0.1/c70471f9-9c4a-41c9-b8f8-20ac38847a8e/piano/880dd354-8b0c-4899-9661-4b2b728e23a5.wav,speech
bowed_strings,moisesdb/moisesdb_v0.1/c70471f9-9c4a-41c9-b8f8-20ac38847a8e/bowed_strings/31556311-7dc7-4513-a719-e2f89e6c5eef.wav,speech
drums,moisesdb/moisesdb_v0.1/c70471f9-9c4a-41c9-b8f8-20ac38847a8e/drums/990ca1b2-6d65-4d8b-80c1-3180545f737e.wav,speech
drums,moisesdb/moisesdb_v0.1/c70471f9-9c4a-41c9-b8f8-20ac38847a8e/drums/8a96cce7-8f26-4d3e-b090-3d25c4676e40.wav,speech
drums,moisesdb/moisesdb_v0.1/c70471f9-9c4a-41c9-b8f8-20ac38847a8e/drums/8c12a2dd-8f62-4378-9ea7-433ead8a7b8a.wav,speech
drums,moisesdb/moisesdb_v0.1/c70471f9-9c4a-41c9-b8f8-20ac38847a8e/drums/f76f4319-2659-4d98-86fe-2753a991d2a9.wav,speech
vocals,moisesdb/moisesdb_v0.1/c70471f9-9c4a-41c9-b8f8-20ac38847a8e/vocals/8d8c949a-dd62-49bf-98ea-5d35af405232.wav,speech
other_keys,moisesdb/moisesdb_v0.1/c70471f9-9c4a-41c9-b8f8-20ac38847a8e/other_keys/8f318a1b-3929-468b-a138-0ae1f09d1675.wav,speech
other_keys,moisesdb/moisesdb_v0.1/c70471f9-9c4a-41c9-b8f8-20ac38847a8e/other_keys/6d9134e3-7228-4208-91d3-951e6fdcfb17.wav,speech
guitar,moisesdb/moisesdb_v0.1/c70471f9-9c4a-41c9-b8f8-20ac38847a8e/guitar/e28635d3-3148-40eb-b36d-c771b7a4de45.wav,guitar
guitar,moisesdb/moisesdb_v0.1/c70471f9-9c4a-41c9-b8f8-20ac38847a8e/guitar/d45e68cb-b2ce-4c38-ba00-421afdf21e62.wav,speech
guitar,moisesdb/moisesdb_v0.1/c70471f9-9c4a-41c9-b8f8-20ac38847a8e/guitar/37f72978-d441-43ad-9df3-416b5a6d8e52.wav,speech
guitar,moisesdb/moisesdb_v0.1/c70471f9-9c4a-41c9-b8f8-20ac38847a8e/guitar/df574252-34db-480c-a179-8340d572c05f.wav,speech
bass,moisesdb/moisesdb_v0.1/c70471f9-9c4a-41c9-b8f8-20ac38847a8e/bass/1ed51fb2-6b5c-4972-8005-38209f622d04.wav,bass guitar
percussion,moisesdb/moisesdb_v0.1/c70471f9-9c4a-41c9-b8f8-20ac38847a8e/percussion/3a9edef5-6bf5-4666-8d56-790a0f75f0c1.wav,speech
percussion,moisesdb/moisesdb_v0.1/c70471f9-9c4a-41c9-b8f8-20ac38847a8e/percussion/7bb23b67-e177-46d0-935f-37ade4c9cc69.wav,speech
piano,moisesdb/moisesdb_v0.1/7efcb55d-c0db-472f-b765-1739ad7536aa/piano/70ea6050-8968-4f4b-a3a8-0b3d44c71ec8.wav,piano
drums,moisesdb/moisesdb_v0.1/7efcb55d-c0db-472f-b765-1739ad7536aa/drums/2aaba6a8-af77-41aa-9e4b-6e97e2911d41.wav,drum
drums,moisesdb/moisesdb_v0.1/7efcb55d-c0db-472f-b765-1739ad7536aa/drums/d13198bd-6771-4de5-891c-4475979cb35e.wav,drum
drums,moisesdb/moisesdb_v0.1/7efcb55d-c0db-472f-b765-1739ad7536aa/drums/6cc50e9b-8fa9-47d1-b064-b42e94c7528d.wav,drum
drums,moisesdb/moisesdb_v0.1/7efcb55d-c0db-472f-b765-1739ad7536aa/drums/3f986fda-fb7c-498a-8c58-aff3523488ca.wav,hi-hat
drums,moisesdb/moisesdb_v0.1/7efcb55d-c0db-472f-b765-1739ad7536aa/drums/c64fbb3d-5af0-4785-9b48-38aab2166df7.wav,drum
vocals,moisesdb/moisesdb_v0.1/7efcb55d-c0db-472f-b765-1739ad7536aa/vocals/de8aaaaf-3b56-4b41-8e49-fa823e9b18bb.wav,humming
guitar,moisesdb/moisesdb_v0.1/7efcb55d-c0db-472f-b765-1739ad7536aa/guitar/68755bc9-415a-423f-ab21-8611e37185f7.wav,acoustic guitar
bass,moisesdb/moisesdb_v0.1/7efcb55d-c0db-472f-b765-1739ad7536aa/bass/9e6e319c-44be-4b76-aa64-46e031c339af.wav,bass guitar
drums,moisesdb/moisesdb_v0.1/48c78ca6-18e9-42f2-9f05-fdbee90a7786/drums/a93690f2-eb27-4740-9bc3-79bdb19faf42.wav,speech
drums,moisesdb/moisesdb_v0.1/48c78ca6-18e9-42f2-9f05-fdbee90a7786/drums/52068ec7-4ae9-4318-a564-27643d064a66.wav,speech
drums,moisesdb/moisesdb_v0.1/48c78ca6-18e9-42f2-9f05-fdbee90a7786/drums/ac203c39-52fc-4966-9b1c-785d0f97aa8f.wav,speech
drums,moisesdb/moisesdb_v0.1/48c78ca6-18e9-42f2-9f05-fdbee90a7786/drums/bdd2ca4b-1bdd-44c2-ad30-ac9e11cbf538.wav,speech
drums,moisesdb/moisesdb_v0.1/48c78ca6-18e9-42f2-9f05-fdbee90a7786/drums/0fc9c69f-9312-42ca-aa31-e81b1ca4a8bc.wav,speech
vocals,moisesdb/moisesdb_v0.1/48c78ca6-18e9-42f2-9f05-fdbee90a7786/vocals/a11bc35d-d85f-4158-8426-efc6b8abad12.wav,speech
other_keys,moisesdb/moisesdb_v0.1/48c78ca6-18e9-42f2-9f05-fdbee90a7786/other_keys/d11887e8-1535-4ed0-b68b-875b48af5d35.wav,speech
wind,moisesdb/moisesdb_v0.1/48c78ca6-18e9-42f2-9f05-fdbee90a7786/wind/e31b1703-d0e4-4c2e-bb6f-51303948df96.wav,speech
guitar,moisesdb/moisesdb_v0.1/48c78ca6-18e9-42f2-9f05-fdbee90a7786/guitar/1799dd7f-b741-4cbe-ad3b-d33d19d4c375.wav,acoustic guitar
bass,moisesdb/moisesdb_v0.1/48c78ca6-18e9-42f2-9f05-fdbee90a7786/bass/208781eb-b722-4235-80fc-6cc79f40282e.wav,speech
percussion,moisesdb/moisesdb_v0.1/48c78ca6-18e9-42f2-9f05-fdbee90a7786/percussion/b86c3036-d1c7-4301-adbd-267199a73ca0.wav,speech
drums,moisesdb/moisesdb_v0.1/bbf40b5a-8ef9-4aec-a6c3-8b8706eb2ba0/drums/4259b926-9fef-4c7b-9ec2-c4dd2987d474.wav,drum
drums,moisesdb/moisesdb_v0.1/bbf40b5a-8ef9-4aec-a6c3-8b8706eb2ba0/drums/c0643afd-e5ce-4989-88fc-1016034b454d.wav,speech
drums,moisesdb/moisesdb_v0.1/bbf40b5a-8ef9-4aec-a6c3-8b8706eb2ba0/drums/851a3dd0-b258-49cd-922d-6c7cddcabeab.wav,cymbal
drums,moisesdb/moisesdb_v0.1/bbf40b5a-8ef9-4aec-a6c3-8b8706eb2ba0/drums/a48b9c09-3100-465c-93fd-58a5812da585.wav,drum
drums,moisesdb/moisesdb_v0.1/bbf40b5a-8ef9-4aec-a6c3-8b8706eb2ba0/drums/f9f4902a-cda2-4914-88c6-3f23aeb28a73.wav,hi-hat
vocals,moisesdb/moisesdb_v0.1/bbf40b5a-8ef9-4aec-a6c3-8b8706eb2ba0/vocals/d92db53f-e47e-4684-9590-742c93949b6e.wav,speech
vocals,moisesdb/moisesdb_v0.1/bbf40b5a-8ef9-4aec-a6c3-8b8706eb2ba0/vocals/fe59d5fa-4ccc-4fe0-ae63-305b42387ce1.wav,speech
guitar,moisesdb/moisesdb_v0.1/bbf40b5a-8ef9-4aec-a6c3-8b8706eb2ba0/guitar/f6653759-067b-4255-b7da-828378b60e56.wav,guitar
guitar,moisesdb/moisesdb_v0.1/bbf40b5a-8ef9-4aec-a6c3-8b8706eb2ba0/guitar/064aa517-e8a8-4c81-a9e7-33c5e5a83a6b.wav,speech
guitar,moisesdb/moisesdb_v0.1/bbf40b5a-8ef9-4aec-a6c3-8b8706eb2ba0/guitar/24b61c33-c3da-4e70-984d-436a439671b2.wav,speech
bass,moisesdb/moisesdb_v0.1/bbf40b5a-8ef9-4aec-a6c3-8b8706eb2ba0/bass/08f19935-45d0-4d16-b362-681fbc401372.wav,bass guitar
piano,moisesdb/moisesdb_v0.1/7ba734f0-547e-4142-a9b4-01a0c25b9d1f/piano/05e95333-a7c6-4611-bb2a-2707f30c2dbf.wav,keyboard (musical)
drums,moisesdb/moisesdb_v0.1/7ba734f0-547e-4142-a9b4-01a0c25b9d1f/drums/d4d6f43f-ae13-4aa0-9e25-40eafc964575.wav,drum
drums,moisesdb/moisesdb_v0.1/7ba734f0-547e-4142-a9b4-01a0c25b9d1f/drums/e8a5ec6e-9dd0-49c8-85e7-8b24cec08bfe.wav,hi-hat
drums,moisesdb/moisesdb_v0.1/7ba734f0-547e-4142-a9b4-01a0c25b9d1f/drums/bd65733d-9993-4020-8266-ee099ed76acd.wav,drum machine
drums,moisesdb/moisesdb_v0.1/7ba734f0-547e-4142-a9b4-01a0c25b9d1f/drums/1ddf0a50-81e5-4fb3-8c5f-55c448933113.wav,cymbal
drums,moisesdb/moisesdb_v0.1/7ba734f0-547e-4142-a9b4-01a0c25b9d1f/drums/c1b11ed9-3912-4eca-968e-d9bf075c8d77.wav,drum
vocals,moisesdb/moisesdb_v0.1/7ba734f0-547e-4142-a9b4-01a0c25b9d1f/vocals/ee0535ca-7ff0-4840-a669-2c020c00c61f.wav,speech
vocals,moisesdb/moisesdb_v0.1/7ba734f0-547e-4142-a9b4-01a0c25b9d1f/vocals/07f120e9-8524-426a-8248-6e606b84e771.wav,speech
guitar,moisesdb/moisesdb_v0.1/7ba734f0-547e-4142-a9b4-01a0c25b9d1f/guitar/04339ab8-5869-4a9b-a26a-0b832923f484.wav,speech
guitar,moisesdb/moisesdb_v0.1/7ba734f0-547e-4142-a9b4-01a0c25b9d1f/guitar/c40d68eb-dc72-47a6-8d69-ef848afd396f.wav,guitar
guitar,moisesdb/moisesdb_v0.1/7ba734f0-547e-4142-a9b4-01a0c25b9d1f/guitar/742c4d6f-2f5e-4a3c-945b-f2e739e65f6a.wav,guitar
bass,moisesdb/moisesdb_v0.1/7ba734f0-547e-4142-a9b4-01a0c25b9d1f/bass/3c0e8d98-a369-4c4e-97a0-f0f81bfbdb6b.wav,bass guitar
piano,moisesdb/moisesdb_v0.1/fc3c9e48-e2ac-4088-af65-68404baa7f12/piano/9aad9be3-db8f-4f48-a16b-375397ad88e2.wav,electric piano
drums,moisesdb/moisesdb_v0.1/fc3c9e48-e2ac-4088-af65-68404baa7f12/drums/8bf497f6-2cfa-4c82-872c-97de6bf24e36.wav,speech
drums,moisesdb/moisesdb_v0.1/fc3c9e48-e2ac-4088-af65-68404baa7f12/drums/f46a775f-cef0-4e7f-8d6b-1e1972bf567e.wav,speech
drums,moisesdb/moisesdb_v0.1/fc3c9e48-e2ac-4088-af65-68404baa7f12/drums/9bae4b8c-a4fc-4249-ac21-6b695e50d9e1.wav,speech
drums,moisesdb/moisesdb_v0.1/fc3c9e48-e2ac-4088-af65-68404baa7f12/drums/4bcfa31c-f793-4bbc-ad82-944266edbee4.wav,speech
drums,moisesdb/moisesdb_v0.1/fc3c9e48-e2ac-4088-af65-68404baa7f12/drums/ea86b607-ec83-45b7-980f-5658f1aed8e6.wav,speech
vocals,moisesdb/moisesdb_v0.1/fc3c9e48-e2ac-4088-af65-68404baa7f12/vocals/f6e9adb6-f320-4ce2-803b-1d423cfe3c57.wav,speech
vocals,moisesdb/moisesdb_v0.1/fc3c9e48-e2ac-4088-af65-68404baa7f12/vocals/f2da844f-37cf-48f9-9d9c-52b85261178b.wav,speech
other_keys,moisesdb/moisesdb_v0.1/fc3c9e48-e2ac-4088-af65-68404baa7f12/other_keys/f16096cc-671e-4d93-8263-6c302ac509da.wav,speech
other_keys,moisesdb/moisesdb_v0.1/fc3c9e48-e2ac-4088-af65-68404baa7f12/other_keys/7ff62664-75a5-4aec-b32d-8fa78483eba5.wav,speech
other_keys,moisesdb/moisesdb_v0.1/fc3c9e48-e2ac-4088-af65-68404baa7f12/other_keys/daa3132c-425f-48f3-917b-31601274c0a9.wav,speech
wind,moisesdb/moisesdb_v0.1/fc3c9e48-e2ac-4088-af65-68404baa7f12/wind/5e0f2b1e-adfe-430b-a271-71e42776e433.wav,speech
